dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,totalCacheHitOrWaits,totalCacheMisses,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,create SinglePortfolioContext,createDatedPortfolioContext,destroy DatedPortfolioContext,destroy SinglePortfolioContext,getLightPortfolioWithLastUpdated,getPortfolioAttributes list,getPortfolioLastUpdated,getPortfolioPositions with PositionsReportSpec,getPositionsWithTnC,searchPortfolioTree,singlePortfolioContextRmiSvc getPortfolioInstrumentReturn
a9dfc65b-d596-4db8-b7c4-081f17e5e4d3,1393,Brinson Performance Attribution_ur,NA,194216.7445,0,0,0,69.185427,3.851413,30.049841,8.670597,8.827857,4254252,570326,1092793,NA,NA,NA,NA,NA,,,,,,,,,,,,
00f1d2d2-9edc-468f-821c-2a47e4f89879,509,Factor Risk Overview,20249,109.301204,0,7052.167365,465.492338,76.871697,0.061775,2.575768,8.655088,8.912137,66377,28535,162921539,NA,NA,NA,NA,GEMTRD,131,131,131,131,131,19,19,66,64,,,
71fc6093-0d7f-4610-a506-3aba45808a88,195,Brinson Performance Attribution (Beta),21482,537.778174,0.001498,13.179823,37.271445,186.292931,0.284598,11.067167,8.649986,28.297426,217302,83019,162921713,162921741,162921742,NA,NA,NA,14,14,14,14,14,2,2,2,,,,
ef34d5d7-5e52-4367-8c4b-7ef6ea33ab40,272,MSCI FaCS,30195,2.28867,0,4.983851,70.143546,104.663164,0.076428,75.526262,8.648764,9.325593,98105,2491,1036156,1036196,NA,NA,NA,BASE,3,27,27,27,27,,26,3,27,,48,
b07edd2a-f80f-4f2d-bfc5-029c27d4385c,252,Asset Performance Contribution,8909,154.251301,0.002146,5.624484,3.430369,201.021739,0.152665,26.656421,8.624967,41.620252,125560,27148,51173,NA,NA,NA,NA,NA,8,8,8,8,8,,,,2,2,,
8e3b9a47-6248-48b4-817b-f6662dd4d154,173,Portfolio Summary,24731,7154.143365,0,5.01606,15.449197,92.6444,1.04218,39.935943,8.587639,8.849453,278846,138234,1024038,56695,NA,NA,NA,GEMLTL,36,61,61,61,61,12,12,12,61,,50,
7ce9ea69-6114-4e73-9ec0-7d1c8494b954,96,ESG Rating Overview - JP Morgan,NA,35.81487,0,0,12.181452,104.193231,0.193438,1.93054,8.569595,8.573679,11055,11667,24500,NA,NA,NA,NA,GEM3L,,24,24,24,24,,,,24,,,
7ce9ea69-6114-4e73-9ec0-7d1c8494b954,96,ESG Rating Overview - JP Morgan,NA,35.81487,0,0,12.181452,104.193231,0.193438,1.93054,8.569595,8.573679,11055,11667,24500,NA,NA,NA,NA,GEM3L,,24,24,24,24,,,,24,,,
a844ea8e-eb81-4504-b41e-93069c845379,257,Asset Performance Contribution,76854,27.162326,0.023737,73.920591,2.644211,225.361582,0.112349,16.627388,8.544861,9.263009,512606,12581,51173,NA,NA,NA,NA,NA,4,4,4,4,4,,,,2,2,,
c3afb6df-f6cf-4e02-b4c7-4b6378aaffe6,7337,Factor Performance Attribution,NA,1904976.955,0.021188,577.524635,0,9.57712,0.873181,7.019401,8.540537,8.540537,2943289,748070,1076388,1088432,NA,NA,NA,GEMLTL,1,1,1,1,1,,,,1,,,
ec401624-b925-4d2a-a684-e44143fa76c6,137,Portfolio Summary,50826,9840.535943,0,11.261266,0.562594,118.398268,0.444699,30.526245,8.538144,9.167805,326631,141536,137878191,NA,NA,NA,NA,GEM3L,25,25,25,25,25,,,,25,,,
d2684193-734d-4401-a2d4-cde96d2c6ae5,108,Portfolio Summary,6186,226.545908,0,0.299225,0.313359,61.39576,0.111467,0.749357,8.497199,8.573285,77031,52364,100000054,100000056,NA,NA,NA,GEMLTS,49,73,73,73,73,,4,4,73,,,
dacf4310-5f46-4e3c-8e4d-e2c2171c3a19,112,Portfolio Stress Comparison_Senator Sector_Futures,1350,27.078992,0.006576,230.311083,7.450857,53.532104,1.630321,15.239128,8.489084,20.252928,493376,71137,100000029,NA,NA,NA,NA,NA,2,22,12,12,22,,,,2,,,
49144682-f617-4022-8663-44487e3d20cf,350,Exposure Summary [ASRS],NA,0.00934,0.000718,0,0,327.998811,1.980942,3.900603,8.469451,19.295983,20880,6447,150034647,150034702,159079177,159079208,181133189,GEM3L,,,,,,,,,,,,
f9ba11d7-b0ce-49fa-aced-335b5ace4c1f,95,ESG Rating Distribution,34062,3855.463835,0,2.498581,13.968058,81.2352,7.603747,88.287073,8.459441,8.596932,128368,60296,1006899,1007635,1008418,46483,46615,GEM3L,,,,,,,,,,,,
38942644-c332-4809-906d-990578a7fb2e,148,Brinson Sector Performance Attribution,30829,2273.452974,0.003301,22.762386,0,2.630279,0.5738,7.116308,8.452505,45.345163,293749,141047,51173,NA,NA,NA,NA,NA,22,22,22,22,22,,,,,,,
1b44dcd3-6c9b-45bf-be2a-3e3e0d570970,2862,Stress Test Overview,5268,3.439861,0.035105,0,538.700472,3919.009603,2.090824,93.190277,8.452436,271.14702,359294,30399,1073617,1077422,1080032,1086870,1086893,NA,,,,,,,,,,,,
486848b8-bfe5-478b-b8b3-83e7c348f0a0,162,Factor Risk Overview,13963,248.241015,0,1.263089,0,51.514216,0.021327,0.487459,8.451636,8.549898,66796,13576,135597329,NA,NA,NA,NA,GEMLTL,16,37,37,37,37,,14,14,25,,66,
23f3cdd1-b1ca-40bb-bfa5-b35624e27390,136,Beon_Training,38608,734.895826,0.007647,100.833393,0,24.796198,0.393666,31.022118,8.4475,26.449168,285661,95072,175759058,175759059,175759060,NA,NA,GEM3L,38,41,41,41,41,18,18,148,5,,,
82b90ac2-ad56-44eb-97a3-786235b1c5e6,320,Factor Risk Overview,NA,8114.450021,0,0,0,11.279651,1.225791,7.975561,8.437136,8.461792,252089,169978,117195114,189924453,NA,NA,NA,USSLOWL,,,,,,,,,,,,
1bcd66dc-5fa4-475f-8dbd-b01a44f2dc12,392,Brinson Performance Attribution (Beta),61762,20376.85224,0.012891,43.569167,269.398998,201.140914,2.645186,243.990779,8.429079,9.412275,1349793,289080,162921713,NA,NA,NA,NA,NA,120,120,120,120,120,,,,,,,
af77f332-b1ac-4332-822a-7317fffbf1c7,120,Trade What-If,8807,238.554492,0.004053,0.286824,0,12.753944,5.942844,44.076995,8.418743,35.268154,85541,52859,40144,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
ecb16a67-6b68-460d-b567-9968a999360f,14622,Factor Performance Attribution,NA,1530627.295,0.095853,478.048793,0,14.879824,1.317993,696.166768,8.417767,9.591929,2047901,513865,1067669,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
751c1be7-2943-4b70-994d-40afad807c18,101,Multi-Portfolio Risk,2085,0.000924,0,0.875319,19.54925,55.255957,0.030082,5.270323,8.379533,8.379533,15608,3680,,,,,,,,,,8,8,,,,8,,,
94e661ba-1cf8-4c01-b288-8f34d9020ec7,427,Brinson Performance Attribution (Beta),98148,100.787812,0.056891,64.858119,30.618171,401.435189,1.024347,148.577468,8.367223,10.772668,1159247,29450,104999944,NA,NA,NA,NA,NA,121,121,121,121,121,,52,79,61,,,60
65732f94-d0bb-42ce-8263-4ae5cf5badd2,1527,ESG Snapshot (FI-P),33515,19185.91629,0,0,405.039911,858.968665,1.913306,70.732597,8.299383,10.715166,784020,512925,17392,193557625,NA,NA,NA,BIM303L,,,2087,2087,,,,,,,4174,
7b7452bd-610b-4689-a177-f7fd4eb23025,300,Factor Risk Overview,57191,0.708337,0,3323.322476,67.700385,8.700068,0.14906,14.682174,8.290685,9.839064,58071,700,22489,NA,NA,NA,NA,GEMLTL,130,130,130,130,130,,,,,,260,
ff26ec13-4cc4-46f4-ad19-a28108f06c0e,1033,Factor Performance Attribution,27553,11.14831,0.062235,161.418412,42.822054,505.387359,0.319855,14.189155,8.25993,18.477612,436140,28159,162921539,NA,NA,NA,NA,GEMTRD,18,18,18,18,18,,,1,2,,,
74c37662-2423-4902-9ab9-337b4d3ab472,96,MSCI FaCS,21352,831.395715,0,2.480258,0,86.715706,0.139672,20.480543,8.256964,8.337727,94437,46742,150034647,150034702,159079177,159079208,181133189,BASE,17,25,25,25,25,2,2,3,25,,16,
187b949b-c37c-43eb-8cf8-e9086a757355,118,Factor Exposure Distribution by Sector OPERS v1.1,1453,139.481598,0,82.231308,0,0.007734,0.110968,0.105743,8.229424,8.333024,20473,49567,189880449,189924771,189937877,NA,NA,USSLOWL,,,,,,,,,,,,
e794c470-3154-4df6-9192-8ad1519ff012,417,HP Universe Exposures,127150,118802.9621,0,0,77.538686,15.529585,1.522336,36.344235,8.22779,8.801436,612354,375748,1011920,1012310,23299,46286,NA,NA,,,,,,,12,118,,,,
6b5f9adc-bedf-4cae-b206-88bbb4d83c96,90,Factor Performance Attribution,25101,123.358609,0.008601,71.416214,0,67.818655,2.582724,25.367157,8.227781,36.94824,176792,46130,22489,NA,NA,NA,NA,GEMLTL,4,4,4,4,4,,,,,,,
706065bc-6a69-4e78-b72b-998d5bee3ac3,933,FI Overview,32310,2214.752403,0,0,89.003886,721.031296,18.627485,297.826383,8.222983,66.703769,1667437,261159,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,,,,,
4196ce5a-612e-4ad5-8e88-c17965d4edc2,150,Multi ESG Weighted Average Carbon Intensity,85840,15500.16602,0,0,51.25294,124.257835,88.963826,43.156085,8.215333,9.461651,506086,286177,1016841,1025750,1101795,NA,NA,GEM3L,45,84,84,84,84,39,39,39,84,,78,
5332bfb0-eeaf-4aee-a154-4c075de0a300,2420,Factor Risk Overview,NA,136.5556,0,0,0,2348.733414,0.045917,0.036674,8.194656,8.194656,14576,24081,150034647,150034702,159079177,159079208,181133189,GEMLTL,1,2,2,2,2,,,,1,,4,
706250ae-1b31-4760-8d14-81395e6f0899,116,Factor Risk Overview,12164,2033.214117,0,1.353176,0,13.604837,0.117197,0.397192,8.18745,8.188079,108847,68072,100000027,NA,NA,NA,NA,GEMLTL,16,59,59,59,59,,8,7,59,8,86,
afbce23f-3b02-4732-89d8-70d6daf7b0df,318,Relative Performance Attribution (SCW),52,1942.803709,0.012866,48.576413,26.19511,140.960117,0.671724,4.809762,8.185383,59.236724,147002,93368,100000016,NA,NA,NA,NA,USSC4L,68,72,70,70,72,1,1,3,2,,,
14d7f6bd-1f43-411a-940f-d8d229e221bc,168,Multi ESG Weighted Average Carbon Intensity,85840,49788.79946,0,0,0,71.200994,0.858328,12.306846,8.153663,9.689017,503674,286503,,,,,,,,,,,,,,,,,,
431c0569-6d0f-40f1-a9fb-ba0031d25907,183,Style Factor Performance Comparison_ip,17538,1195.572068,0.004162,57.957446,0,84.767266,1.194646,56.855422,8.149993,43.604578,257106,87115,46625,NA,NA,NA,NA,USSLOWS,30,30,30,30,30,,15,28,,,,
8d9a06ab-e3c9-400a-97ad-26bae4ae3899,2393,Factor Risk Overview,9305,0.00782,0,4.704207,4.413551,2248.721599,0.000599,7.722918,8.144405,8.144405,255672,69,137877908,137878074,137878174,137878183,137878191,GEMLTL,12,12,12,12,12,,,,,,24,
2818df25-29b0-4452-bf4f-2df93bac5ab5,343,Return Attribution - JP Morgan,12376,160.809919,0.212572,2239.517619,59.189233,116.796847,1.03076,36.012688,8.137457,25.767523,138509,33680,24500,NA,NA,NA,NA,GEMLTL,6,6,6,6,6,16,16,54,,,,
2818df25-29b0-4452-bf4f-2df93bac5ab5,343,Return Attribution - JP Morgan,12376,160.809919,0.212572,2239.517619,59.189233,116.796847,1.03076,36.012688,8.137457,25.767523,138509,33680,24500,NA,NA,NA,NA,GEMLTL,6,6,6,6,6,16,16,54,,,,
eb20cb1d-6a0e-4467-9b9f-4b965fd4c616,96,Factor Risk Overview BC,10276,120.305886,0,1.257326,18.664261,24.919084,0.091232,0.398124,8.12704,8.174485,70995,44159,1124328,NA,NA,NA,NA,GEMLTL,29,77,77,77,77,23,23,17,77,,96,
d24a4ef2-215e-4450-a806-0a97a1ecde31,1449,Factor Performance Attribution BC,NA,413153.9876,0.019362,302.431233,0,3.604544,4.678912,13.39515,8.125798,19.576621,1188020,372313,1124320,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
f46d4fda-41c4-473f-9084-1a70bc135843,174,Factor Risk Overview,17635,7954.098041,0,3.656252,0,10.840798,8.258593,73.098306,8.123197,8.639572,207547,128721,1022856,NA,NA,NA,NA,GEMLTL,24,24,24,24,24,,,9,24,,,
454d74d6-29c3-443f-b8ba-a9bb33f95a48,184,Factor Risk Overview,20789,28.572362,0,2.708919,0,163.580885,0.029693,10.869518,8.114033,8.322098,64038,6003,247182497,NA,NA,NA,NA,GEMLTL,12,15,15,15,15,,2,12,9,6,18,
319b8710-6ce2-4aea-a0bb-5fff23d65a31,94,Factor Risk Overview,20608,121.199215,0,527.238487,15.006825,43.128455,0.044869,3.306234,8.09233,8.848853,60221,14319,150034647,150034702,159079177,159079208,181133189,GEMLTL,17,69,43,43,69,20,20,40,4,,26,
142989b3-7ede-470d-a435-86bd30ec664d,175,ESG Rating Overview,18977,2107.809251,0,1.033234,0,90.128878,0.128556,15.346414,8.075187,8.109775,199400,94776,1127816,1127852,1127865,1127884,1127933,GEM3L,24,36,36,36,36,,7,7,36,,24,
e17086e2-1cba-44a6-9f95-68ceac6ad6a9,755,Factor Returns,31788,1664.17659,0.016776,16846.49453,681.646732,80.957798,0.309635,2.932898,8.072505,9.524824,123820,32345,1073753,1076253,1081686,1081719,1084040,MLTL,65,679,381,381,679,,473,536,65,,,
24d81dc2-c3e9-44cc-a5fc-3f10116f216a,184,Multi-Portfolio Risk,11653,837.920403,0,0,88.642726,59.558706,0.862808,13.564057,8.069747,13.819281,69813,60688,1073617,1077422,1080032,1086870,1086893,EMM1L,,,,,,,,,,,,
066f4fcb-71a3-4054-8653-bce0e1aa6fbd,98,Asset Performance Contribution (Swapan),12451,69.912592,0.004281,8.209103,20.138985,55.287405,0.260701,2.550986,8.069157,21.777434,143370,51247,237782233,NA,NA,NA,NA,NA,138,138,138,138,138,,18,75,71,,,67
f4c589e7-5a41-447c-9eb2-32197547d6f2,345,MSCI FaCS,1014,5.032102,0,0.071539,0,218.785875,0.002718,0.150416,8.06809,8.076818,58562,2379,189880449,189924771,189937877,NA,NA,BASE,8,20,20,20,20,,1,4,20,,24,
fce318af-cb4d-4951-8ebb-9777c63ad8c3,153,Factor Performance Attribution,245778,6.463645,0.116467,773.702008,0,127.671288,2.529736,431.227977,8.063197,10.997339,1607761,7087,1010902,NA,NA,NA,NA,GEMLTL,,,,,,40,40,,,,,
5c8389a5-4b6e-4b25-afce-115195a951b4,4898,Factor Performance Attribution,NA,192824.6082,0.012136,300.850072,0,4.785677,1.004907,4.283602,8.05158,10.055892,731311,253531,162921711,162921713,NA,NA,NA,USSLOWL,,1,1,1,1,,,,,,,
03e56411-92d8-464f-b7be-2e8474eb81d1,360,Peer Comparison,11737,1493.243438,0,0,94.124707,208.849696,3.949622,41.587917,8.043697,8.629861,92209,45604,1073617,1077422,1080032,1086870,1086893,EMM1L,101,577,577,577,577,,7,35,577,,952,
bc6379d8-4ab8-4879-8cac-566515501df6,385,Factor Exposure Distribution by Sector OPERS v1.1,1453,57.854059,0,164.166894,23.198542,99.038556,0.081396,0.180983,8.040222,9.841592,34016,41334,189880449,189924771,189937877,NA,NA,USSLOWL,7,13,10,10,13,,,,6,,,
d4a57a34-498a-44e2-8d9f-1d107115e239,674,Factor Performance Comparison,510953,0.09197,0.105708,823.940248,0,570.101912,0.089565,1785.038384,8.013059,10.739857,3424204,656,1007635,1008418,46483,46602,46615,GEMLTL,,,,,,,58,4,,,,
c148d71a-aad3-4217-aafd-2222f6dc01cf,106,ESG Rating Overview,26560,3343.35789,0,3.465957,5.353783,61.767522,0.538112,36.646509,8.01203,8.017238,167541,57669,1092793,56095,NA,NA,NA,GEM3L,,12,12,12,12,,,,12,,24,
db5ea750-85e9-4f7a-8bdd-a7479f1b8930,574,Brinson Performance Attribution_ur,NA,452846.8037,0,0,0,18.849133,1.496054,317.660347,7.967854,7.967854,3292358,731451,1092793,NA,NA,NA,NA,NA,,,,,,,,,,,,
ffd52b76-cd29-4d58-b9a5-a4643e299543,118,Portfolio Summary,6203,227.548043,9.652717,0,14.74707,75.794264,1.341421,0.960376,7.922709,35.379987,37713,41305,1024038,56695,NA,NA,NA,NA,22,22,22,22,22,22,22,22,22,,,
dd02905d-2143-462f-b396-806e627ebd6c,5425,Single Asset ESG,549,17.156774,0,0,2.059386,5421.867648,0.162924,1.778395,7.919672,11.323491,41283,21858,17392,193557625,NA,NA,NA,NA,72,79,79,79,79,,,,72,,,
77957ae6-e6f6-49fb-9701-9a35149c0d02,162,Brinson Performance Attribution (Beta),23438,952.464187,0.00214,14.862927,18.295096,80.143451,0.205144,10.436459,7.910438,12.252604,209616,58190,162921713,162921741,162921742,NA,NA,NA,5,5,5,5,5,,,2,,,,
65b38de7-41a4-418c-a377-d5b2b3fbf1bc,144,Positions Reconciliation,12640,1059.673251,0,0,0,131.891181,2.015608,13.711565,7.902789,71.138608,230273,110909,17392,193557625,NA,NA,NA,NA,,,,,,,,,,,,
c83d9f13-2886-405b-92c6-911bbfed2dcf,313,Factor Risk Overview,6565,7.754506,0,0.637004,2.639411,160.346947,0.023991,0.134221,7.901658,8.973696,27883,7857,123609538,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
3a032ede-c8d7-4176-9c22-82c8146cea80,95,Conviction Score and Price Trend,2601,202.993011,0,0,0,2.614267,0.761284,3.054117,7.870943,8.076101,49765,33309,1011920,1012310,23299,46286,NA,GEM3L,1,2,2,2,2,,,,2,,,
deede7a3-355b-458e-b45a-7ab4e35b3bd9,120,Factor Performance Attribution,16681,74.232602,0.002176,39.944126,0,80.18446,0.173545,5.285714,7.86745,8.670059,133967,26444,189924771,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
a64b2e3a-1f86-41a9-aaf5-5b2dbb85cb86,456,ESG Controversies,8682,366.523572,0.01562,26.336941,0,399.455469,6.982639,37.02142,7.861463,55.892355,122223,54596,1121528,NA,NA,NA,NA,NA,17,17,17,17,17,1,1,3,,,,
705452b1-8a60-4a62-bb19-a1e59fb4ea5c,565,Multi-Portfolio Risk,11743,1607.072687,0,0,299.707952,116.26488,0.231828,0.284175,7.84133,7.882357,80448,65059,1073617,1077422,1080032,1086870,1086893,EMM1L,25,276,276,276,276,,65,84,276,,502,
9850738c-ff65-46a3-971d-2cac9afb30d4,1450,Factor Performance Attribution,NA,182289.679,0.010105,140.114052,0,7.218511,0.291796,4.211169,7.839246,10.710856,714901,255576,189880449,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
14f95490-2756-42bd-8614-62c849d84709,1102,Factor Performance Attribution,3465,1500.586771,0.007648,202.407521,1.36968,464.703087,0.143172,2.605712,7.809587,8.284835,227747,32473,1022856,1090258,NA,NA,NA,GEMLTL,1,1,1,1,1,,,4,1,1,,
15a7e2b7-878b-4a26-93b4-cdf98ffd58aa,176,Factor Exposure Distribution by Sector OPERS v1.1,3039,63.302919,0,13.606011,0,56.086132,0.06709,0.065621,7.809363,7.974047,11683,34245,189880449,NA,NA,NA,NA,USSLOWL,3,6,5,5,6,,1,1,3,2,2,
a0ef3bb5-bad6-49db-9031-a9a57546adf2,2449,Peer Comparison,2081,19.434532,801.102124,0.776441,400.893948,1467.426215,0.412987,0.903855,7.797967,17.973522,9364,17535,1073617,1077422,1080032,1086870,1086893,EMM1L,,,,,,,,,,,,
34feb74f-32e2-4a70-951b-688611b302f2,103,HP Universe Exposures,171192,35642.89341,0,0,0,1.572046,0.470004,2.220365,7.78893,8.097861,449847,224853,1011920,1012310,1022856,23299,26444,NA,,,,,,,19,17,,,,
8fd2d3c2-81f5-417d-b947-bc3b90f23aad,236,Multi-Portfolio Risk,10704,292.675722,0,0,129.187731,104.067762,0.071852,9.023885,7.783316,8.434926,49577,37263,1073617,1077422,1080032,1086870,1086893,EMM1L,59,290,290,290,290,11,11,28,290,,462,
b55d9e4c-d658-45bf-a5a5-d680d058eadb,1372,Asset Performance Contribution,5710,12.703614,0.020806,10.318214,25.957932,1258.33111,0.127025,0.626201,7.768094,7.894971,118832,30274,162921539,NA,NA,NA,NA,NA,10,10,10,10,10,,,2,,,,
36d3d4f8-4b53-4ad4-8744-146ef5c6a5fc,100,Portfolio Stress Comparison_Senator Sector_Futures,1330,14.384981,0.006879,746.314918,0,2.567489,18.823353,231.876056,7.760492,31.835121,494176,64681,100000029,NA,NA,NA,NA,NA,1,21,11,11,21,,,,1,,,
290607f0-3886-4f62-a542-0008726d43ff,136,Brinson Performance Attribution (Beta),23438,1858.513922,0.002158,14.983678,0,35.485007,0.612191,15.681023,7.736455,36.530779,262137,119468,162921713,NA,NA,NA,NA,NA,17,17,17,17,17,,,,,,,
0e8a26be-91ec-424a-8ea8-41648267843a,1458,Factor Performance Attribution BC,NA,583121.106,0.015183,297.15465,0,6.520565,0.85252,155.747285,7.726055,23.292952,1575183,459459,1124320,NA,NA,NA,NA,GEMLTL,3,3,3,3,3,,,,3,,,
ced291e7-e07f-44a0-beea-8920710688a2,202,Single Asset FI,398669,715217.6078,0,0,0,93.267128,12.800877,366.029534,7.707881,7.997886,1278415,339502,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,,,,,
0c832d0c-7590-4c19-854d-e8e5c7dfa7de,14974,Factor Performance Attribution,NA,618766.4018,0.03993,408.242923,0.496713,12.750398,1.510762,9.051615,7.662182,8.591446,1903820,480047,1067669,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
9246ae98-3107-4163-a22e-47549b94c514,270,Factor Risk Overview - UC - GCs,NA,0.000035,0,0,0,185.219,0.002524,0.023502,7.645137,7.646013,6271,1649,1020573,1090258,25504,NA,NA,GEMLTL,,,,,,,,,,,,
36eaafcb-b083-434a-a5b6-06f170920142,5904,Stress Test Overview,878,63.339107,0.002938,0,0,1873.12301,5.170105,12.913909,7.611611,18.106064,52177,30605,1073617,1077422,1080032,1086870,1086893,NA,,,,,,,,,,,,
7afddf96-ed71-4221-a8da-fccc6a08c25b,362,Factor Risk Overview,32090,77.365718,0,3411.049696,181.354672,105.850161,0.451388,2.834195,7.599325,8.231874,82608,20088,137877908,137878074,137878174,137878183,137878191,GEMLTL,68,68,68,68,68,291,291,340,20,,96,
3b80ab72-c98e-486f-a2dc-a0871f77c9b3,105,Portfolio Stress Comparison_Senator Sector_Futures,1270,27.943261,0.002748,873.565466,0,5.679587,28.996243,367.730092,7.595415,27.55509,436762,58034,100000029,NA,NA,NA,NA,NA,,20,10,10,20,,,10,,10,,
a752f427-7fdd-4abb-829a-e24b1c8af42a,105,Factor Risk Overview,3746,14.4063,0,1.735945,0,64.981713,0.111807,9.655812,7.59496,11.463451,36804,10848,247182586,247182968,247183701,NA,NA,USSLOWL,1,52,52,52,52,,7,6,52,1,102,
186bbfb0-464e-45a8-990f-ac2a16146672,118,Factor Risk Overview,5747,171.449413,0,1.039594,6.567772,36.71463,0.130458,3.337732,7.593381,8.465622,55199,34485,24500,NA,NA,NA,NA,GEMLTL,30,140,140,140,140,12,12,12,140,,,
8edb1c8d-635a-4a00-80fe-a7b65b0a117a,493,Return Attribution,NA,193813.3897,0.018152,267.37894,0,6.496838,2.756414,3.19433,7.581299,15.818787,767448,267262,162921711,162921713,NA,NA,NA,USSLOWL,,1,1,1,1,,,,,,,
8f01c241-bcbe-49bc-9437-55f4ad90cdc3,152,Factor Risk Overview,11676,1539.87541,0,3.725463,73.886331,88.791748,0.814681,33.627071,7.558341,8.215896,90844,17754,162921539,NA,NA,NA,NA,GEMTRD,,12,12,12,12,,,,12,,,
0a599b71-021d-4885-a970-44fcca99ae75,556,Asset Performance Contribution,12868,34.092622,0.010037,35.732816,0.38502,437.231636,1.35004,18.819278,7.550015,10.514422,124818,20136,135597329,NA,NA,NA,NA,NA,9,9,9,9,9,,,3,1,,,8
851991ca-e023-4b16-ae6f-9602555a2bae,1487,Brinson Performance Attribution (Beta),6690,847.104787,0.008774,5.148255,3.845882,1582.666756,0.622072,68.10315,7.541325,7.599976,1075175,46373,162921713,NA,NA,NA,NA,NA,19,19,19,19,19,,,1,18,,,
aed77ba6-94c3-4274-8db7-5bae643fa3ef,97,Factor Risk Overview,5747,166.725992,0,1.371324,0.080442,19.948673,0.141973,6.531284,7.540941,7.6401,21221,4029,24500,NA,NA,NA,NA,GEMLTL,13,38,38,38,38,12,12,12,25,,,
4d74d41c-3692-4fa4-995b-aee1f29030c4,206,Single Portfolio Summary,8366,2.017085,0.00505,7.078372,2.706327,23.877124,0.076616,2.700144,7.540171,7.556955,66443,7362,22489,NA,NA,NA,NA,NA,6,6,6,6,6,,,1,4,,,
c2a53228-d0c8-471e-ae29-175ce1240b50,123,Factor Risk Overview - L/S,NA,12.108035,0.006541,12.695743,34.090937,31.84486,0.03318,0.027489,7.537405,7.54683,3673,18131,100000029,NA,NA,NA,NA,GEMTRD,3,17,10,10,17,,,,2,,,
e0042703-764e-4e4b-a968-4cd749154d30,286,Brinson Allocation Performance (Beta),3498,4929.983004,0.002426,2.588328,0,153.430641,0.614524,30.979392,7.53201,9.949428,408769,73727,56695,NA,NA,NA,NA,NA,1,1,1,1,1,,,,,,,
7b56e662-38c6-483d-888e-33e89651764f,150,Return Attribution - JP Morgan,12376,502.129582,0.016981,44.083201,2.480186,138.5001,0.649021,12.792043,7.528947,21.373148,125936,48901,24500,NA,NA,NA,NA,GEMLTL,11,11,11,11,11,13,13,27,,,,
3dc6ad9b-e6b2-4ab0-9f49-a8630f46745d,407,Multi-Portfolio Risk,NA,0.00025,0.003122,0,242.519787,224.900257,6.433298,159.565445,7.485052,8.244993,339101,11960,1073617,1077422,1080032,1082201,1084721,EMM1L,,2,2,2,2,,,,2,,4,
4c98fe5f-a236-48b4-9e79-2d279eed0a8a,167,Factor Risk Overview,44899,5690.791498,0,9106.819357,135.135088,55.700405,0.068583,17.806611,7.484976,11.79164,133860,44945,22489,NA,NA,NA,NA,GEMLTL,102,102,102,102,102,,,,,,204,
6e8ee90b-8238-4fca-a82d-bed8f667500f,189,Multi-Portfolio Risk,11653,1119.941827,0,0,102.601025,32.157343,0.108448,0.276335,7.476852,7.568876,68318,60210,1073617,1077422,1080032,1086870,1086893,EMM1L,,,,,,,,,,,,
99ec76f7-f0ac-4204-b6a4-862128315204,3020,Factor Risk Overview,38805,5692.845395,0,7.6106,1696.93644,288.539217,0.600831,2.403167,7.465248,7.854071,335897,125697,1076388,1088432,NA,NA,NA,GEMLTL,20,1007,1007,1007,1007,18,18,24,994,,2000,
57c33e3e-d9c3-4cd6-b960-e80c726a6bb6,242,Multi-Portfolio Risk,10704,284.306064,0,0,138.443559,105.326468,0.400025,6.950876,7.460708,11.027234,61510,36870,1073617,1077422,1080032,1086870,1086893,EMM1L,43,272,272,272,272,13,13,28,272,,458,
9dec8127-c934-47a7-84b2-a693432ea56b,277,Factor Risk Overview,15794,14185.73662,0,1.165002,0,108.520737,1.77313,20.615576,7.458703,7.462628,301747,173695,1040643,NA,NA,NA,NA,GEMLTL,32,73,73,73,73,,5,5,73,,82,
dc78b7a6-2092-4799-96e2-6957f99b3a12,1189,Portfolio Summary,3559,25.336433,0.014059,8.290398,53.201348,964.154902,0.157008,0.739962,7.443287,12.449466,104885,36091,162921539,NA,NA,NA,NA,NA,13,13,13,13,13,,,2,2,,,
e4e2524f-648b-44a2-99c1-323be81c87cc,144,Factor Exposure Drilldown,9171,366.500135,0,1.142969,0,104.56891,0.118609,19.830733,7.424461,7.537192,102414,59229,247182468,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
